SMILES,Tail (C number),Tail (SMILES),Head (SMILES),Head 2 (SMILES),Head 3 (SMILES),Counterion,Additives,Conc. A.,pH,IUPAC_Name,Preferred_Name,Surfactant_Type,Molecular_Formula,Molecular_Weight,CMC,pCMC,Temp_Celsius
CC(OS(=O)(=O)[O-])CCCCCCCCCCC.[Na+],12.0,CC()CCCCCCCCCCC,OS(=O)(=O)[O-],,,[Na+],,,,sodium 2-dodecyl sulfate,SODIUM DODECYL 2 SULFATE,anionic,C12H25O4SNa,288.3,0.00978,2.0096611452124,55.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[K+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[K+],,,,,POTASSIUM DODECYL SULFATE,anionic,C12H25O4SK,304.5,0.0078,2.10790539730952,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[K+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[K+],,,,,POTASSIUM DODECYL SULFATE,anionic,C12H25O4SK,304.5,0.0052,2.2839966563652,50.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[K+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[K+],,,,,POTASSIUM DODECYL SULFATE,anionic,C12H25O4SK,304.5,0.0015,2.82390874094432,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.007,2.15490195998574,10.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.0079,2.10237290870956,25.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.00877,2.05700040663396,25.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.00893,2.04914854111145,25.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.00105,2.97881070093006,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.008,2.09691001300806,45.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],,,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.0069,2.16115090926274,50.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Li+],[Na+].[Cl-],0.00675,,,LITHIUM DODECYL 1 SULFATE,anionic,C12H25O4SLi,272.3,0.0025,2.60205999132796,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Ag+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Ag+],,,,,SILVER DODECYL 1 SULFATE,anionic,C12H25O4SAg,373.2,0.0073,2.13667713987954,35.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Ag+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Ag+],,,,,SILVER DODECYL 1 SULFATE,anionic,C12H25O4SAg,373.2,0.0084,2.07572071393812,55.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Ag+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Ag+],[N+](=O)([O-])[O-].[Ag+],0.01,,,SILVER DODECYL 1 SULFATE,anionic,C12H25O4SAg,373.2,0.0047,2.32790214206428,35.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Ag+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[Ag+],[N+](=O)([O-])[O-].[Na+],0.01,,,SILVER DODECYL 1 SULFATE,anionic,C12H25O4SAg,373.2,0.0054,2.26760624017703,35.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.00088,3.05551732784983,25.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.00125,2.90308998699194,30.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.0011,2.95860731484177,40.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.001,3.0,40.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.0011,2.95860731484177,40.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.0011,2.95860731484177,54.0
[Mg++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Mg++],,,,magnesium dodecyl sulfate,MAGNESIUM DODECYL SULFATE,anionic,C24H50O8S2Mg,555.1,0.0003,3.52287874528034,30.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],,,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0013,2.88605664769316,54.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],,,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0013,2.88605664769316,54.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],,,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0034,2.46852108295774,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],,,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0029,2.53760200210104,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Cl-].[Cl-].[Ca+2],0.0001,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00102,2.99139982823808,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Cl-].[Cl-].[Ca+2],0.0003,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00077,3.11350927482752,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Cl-].[Cl-].[Ca+2],0.001,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0026,2.58502665202918,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Cl-].[Cl-].[Ca+2],0.005,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00215,2.66756154008439,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Cl-].[Cl-].[Ca+2],0.025,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00145,2.83863199776503,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.001,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00285,2.54515513999149,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.004,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0028,2.55284196865778,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.01,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0027,2.56863623584101,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.02,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0026,2.58502665202918,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.03,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0026,2.58502665202918,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.05,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0024,2.61978875828839,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.1,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0017,2.76955107862173,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.2,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00125,2.90308998699194,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[Na+].[Cl-],0.5,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.00073,3.13667713987954,70.0
[Ca++].[O-]S(=O)(=O)OCCCCCCCCCCCC.[O-]S(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,S(=O)(=O)O[O-],S(=O)(=O)O[O-],,[Ca++],[N+](=O)([O-])[O-].[Na+],0.01,,calcium dodecyl sulfate,CALCIUM DODECYL 1 SULFATE,anionic,C24H50O8S2Ca,570.8,0.0033,2.48148606012211,70.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Sr+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Sr++],,,,strontium dodecyl sulfate,STRONTIUM DODECYL SULFATE,anionic,C24H50O8S2Sr,618.4,0.0011,2.95860731484177,67.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Co+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Co++],,,,cobalt(2+);dodecyl sulfate,COBALTOUS DODECYL SULFATE,anionic,C24H50CoO8S2,589.7,0.00123,2.9100948885606,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Co+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Co++],,,,cobalt(2+);dodecyl sulfate,COBALTOUS DODECYL SULFATE,anionic,C24H50CoO8S2,589.7,0.0013,2.88605664769316,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Co+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Co++],,,,cobalt(2+);dodecyl sulfate,COBALTOUS DODECYL SULFATE,anionic,C24H50CoO8S2,589.7,0.001,3.0,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Co+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Co++],[O-]S(=O)(=O)[O-].[Co+2],0.1,,cobalt(2+);dodecyl sulfate,COBALTOUS DODECYL SULFATE,anionic,C24H50CoO8S2,589.7,0.0003,3.52287874528034,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Cu+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Cu++],,,,copper dodecyl sulfate,CUPRIC DODECYL SULFATE,anionic,C24H50CuO8S2,594.3,0.0012,2.92081875395238,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Cu+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Cu++],,,,copper dodecyl sulfate,CUPRIC DODECYL SULFATE,anionic,C24H50CuO8S2,594.3,0.0013,2.88605664769316,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Cu+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Cu++],[O-]S(=O)(=O)[O-].[Cu+2],1,,copper dodecyl sulfate,CUPRIC DODECYL SULFATE,anionic,C24H50CuO8S2,594.3,0.0012,2.92081875395238,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Cu+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Cu++],[O-]S(=O)(=O)[O-].[Cu+2],0.1,,copper dodecyl sulfate,CUPRIC DODECYL SULFATE,anionic,C24H50CuO8S2,594.3,0.0003,3.52287874528034,30.0
CCCCCCCCCCCCOS(=O)(=O)O[Pb]OS(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,OS(O)(=O)=O,OS(=O)(=O)O,,[Pb++],,,,lead dodecyl sulfate,LEAD DODECYL SULFATE,anionic,C24H50O8PbS2,737.9,0.001,3.0,54.0
CCCCCCCCCCCCOS(=O)(=O)O[Pb]OS(=O)(=O)OCCCCCCCCCCCC,12.0,CCCCCCCCCCCC,OS(O)(=O)=O,OS(=O)(=O)O,,[Pb++],,,,lead dodecyl sulfate,LEAD DODECYL SULFATE,anionic,C24H50O8PbS2,737.9,0.00098,3.00877392430751,67.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Mn++],,,,dodecyl sulfate;manganese(2+)  ,MANGANESE DODECYL SULFATE,anionic,C24H50MnO8S2,585.7,0.0011,2.95860731484177,25.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Mn++],,,,dodecyl sulfate;manganese(2+)  ,MANGANESE DODECYL SULFATE,anionic,C24H50MnO8S2,585.7,0.0011,2.95860731484177,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Mn++],,,,dodecyl sulfate;manganese(2+)  ,MANGANESE DODECYL SULFATE,anionic,C24H50MnO8S2,585.7,0.0011,2.95860731484177,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Mn++],,,,dodecyl sulfate;manganese(2+)  ,MANGANESE DODECYL SULFATE,anionic,C24H50MnO8S2,585.7,0.0012,2.92081875395238,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Mn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Mn++],,,,dodecyl sulfate;manganese(2+)  ,MANGANESE DODECYL SULFATE,anionic,C24H50MnO8S2,585.7,0.0011,2.95860731484177,54.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Ni+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Ni++],,,,nickel dodecylsulfate,NICKEL DODECYL SULFATE,anionic,C24H50NiO8S2,589.5,0.00124,2.90657831483777,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Ni+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Ni++],,,,nickel dodecylsulfate,NICKEL DODECYL SULFATE,anionic,C24H50NiO8S2,589.5,0.0011,2.95860731484177,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Ni+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Ni++],[O-]S(=O)(=O)[O-].[Ni+2].,0.1,,nickel dodecylsulfate,NICKEL DODECYL SULFATE,anionic,C24H50NiO8S2,589.5,0.0003,3.52287874528034,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Zn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Zn++],,,,zinc dodecyl sulfate,ZINC DODECYL SULFATE,anionic,C24H50O8S2Zn,596.1,0.0011,2.95860731484177,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Zn+2],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],OS(=O)(=O)[O-],,[Zn++],,,,zinc dodecyl sulfate,ZINC DODECYL SULFATE,anionic,C24H50O8S2Zn,596.1,0.0011,2.95860731484177,40.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[NH4+],,,,azanium dodecyl sulfate,AMMONIUM DODECYL SULFATE,anionic,C12H29NO4S,283.4,0.00616,2.21041928783557,25.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[NH4+],,,,azanium dodecyl sulfate,AMMONIUM DODECYL SULFATE,anionic,C12H29NO4S,283.4,0.0072,2.14266750356873,30.0
CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,[NH4+],,,,azanium dodecyl sulfate,AMMONIUM DODECYL SULFATE,anionic,C12H29NO4S,283.4,0.0066,2.18045606445813,30.0
C[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,C[NH3+],,,,methylammonium dodecyl sulfate,METHYLAMMONIUM DODECYL SULFATE,anionic,C13H31O4NS,297.5,0.0057,2.24412514432751,25.0
CC[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,CC[NH3+],,,,ethylammonium dodecyl sulfate,ETHYLAMMONIUM DODECYL SULFATE,anionic,C14H33O4NS,311.5,0.005,2.30102999566398,25.0
CCCC[NH3+].CCCCCCCCCCCCOS(=O)(=O)[O-],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],,,CCCC[NH3+],,,,butylammonium dodecyl sulfate,BUTYLAMMONIUM DODECYL SULFATE,anionic,C16H37O4NS,339.5,0.00292,2.53461714855158,25.0
C[N+](C)(C)CCCC.OS(=O)(=O)[O-]CCCCCCCCCCCC,12.0,CCCC.CCCCCCCCCCCC,OS(=O)(=O)[O-],[N+](C)(C)C,,,,,,butyltrimethylammonium dodecyl sulfate,BUTYL TRIMETHYLAMMONIUM DODECYL SULFATE,anionic,C16H38NO4S,381.6,0.00238,2.62342304294349,25.0
C[N+](C)(C)CC . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,CC.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,,ETHYL TRIMETHYLAMMONIUM DODECYL SULFATE,anionic,C17H39NO4S,353.6,0.0043,2.36653154442041,25.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0048,2.31875876262441,10.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0055,2.25963731050576,25.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0048,2.31875876262441,25.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.00541,2.26680273489343,25.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.00552,2.2580609222708,25.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0057,2.24412514432751,30.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0045,2.34678748622466,30.0
C[N+](C)(C)C . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,C.CCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](C)(C),,,,,,tetramethylammonium dodecyl sulfate,TETRAMETHYL AMMONIUM DODECYL 1 SULFATE,anionic,C16H37NO4S,339.5,0.0063,2.20065945054642,45.0
CC[N+](CC)(CC)CC . CCCCCCCCCCCOS(=O)(=O)[O-],12.0,CCCCCCCCCCCC,OS(=O)(=O)[O-],C[N+](CC)(CC)CC ,,,,,,,TETRAETHYLAMMONIUM DODECYL SULFATE,anionic,C20H45NO4S,395.7,0.0045,2.34678748622466,30.0
